region,Year,number_of_days
North Dakota,2038,18
North Dakota,2039,14
North Dakota,2040,21
North Dakota,2041,27
North Dakota,2042,37
North Dakota,2043,32
North Dakota,2044,6
North Dakota,2045,26
North Dakota,2046,32
North Dakota,2047,24
North Dakota,2048,7
North Dakota,2049,2
North Dakota,2050,9
North Dakota,2051,3
North Dakota,2052,28
North Dakota,2053,19
North Dakota,2054,3
North Dakota,2055,11
North Dakota,2056,16
North Dakota,2057,18
North Dakota,2058,22
North Dakota,2059,1
North Dakota,2060,43
North Dakota,2061,48
North Dakota,2062,34
North Dakota,2063,60
North Dakota,2064,46
North Dakota,2065,14
North Dakota,2066,28
North Dakota,2067,50
North Dakota,2068,82
North Dakota,2069,66
North Dakota,2070,59
North Dakota,2071,42
North Dakota,2072,13
North Dakota,2073,9
North Dakota,2074,35
North Dakota,2075,43
North Dakota,2076,56
North Dakota,2077,47
North Dakota,2078,61
North Dakota,2079,48
North Dakota,2080,67
North Dakota,2081,61
North Dakota,2082,77
North Dakota,2083,58
North Dakota,2084,31
North Dakota,2085,66
North Dakota,2086,77
North Dakota,2087,60
North Dakota,2088,50
North Dakota,2089,25
North Dakota,2090,40
North Dakota,2091,57
North Dakota,2092,77
North Dakota,2093,52
North Dakota,2094,34
North Dakota,2095,53
North Dakota,2096,57
North Dakota,2097,56
North Dakota,2098,85
North Dakota,2099,32
p22,2020,6
p22,2021,5
p22,2022,5
p22,2023,12
p22,2024,4
p22,2025,5
p22,2026,3
p22,2027,2
p22,2028,23
p22,2029,12
p22,2030,11
p22,2031,11
p22,2032,3
p22,2033,2
p22,2034,13
p22,2035,13
p22,2036,17
p22,2037,7
p22,2038,15
p22,2039,19
p22,2040,25
p22,2041,24
p22,2042,34
p22,2043,33
p22,2044,12
p22,2045,21
p22,2046,26
p22,2047,31
p22,2048,13
p22,2049,2
p22,2050,22
p22,2051,20
p22,2052,39
p22,2053,20
p22,2054,8
p22,2055,10
p22,2056,28
p22,2057,19
p22,2058,17
p22,2059,17
p22,2060,28
p22,2061,42
p22,2062,39
p22,2063,50
p22,2064,39
p22,2065,38
p22,2066,29
p22,2067,28
p22,2068,76
p22,2069,53
p22,2070,50
p22,2071,51
p22,2072,19
p22,2073,15
p22,2074,54
p22,2075,47
p22,2076,57
p22,2077,50
p22,2078,64
p22,2079,55
p22,2080,65
p22,2081,85
p22,2082,68
p22,2083,68
p22,2084,35
p22,2085,60
p22,2086,72
p22,2087,71
p22,2088,50
p22,2089,46
p22,2090,56
p22,2091,64
p22,2092,76
p22,2093,77
p22,2094,44
p22,2095,61
p22,2096,67
p22,2097,65
p22,2098,61
p22,2099,55
p132,2020,15
p132,2021,8
p132,2022,1
p132,2023,11
p132,2024,6
p132,2025,2
p132,2026,2
p132,2027,10
p132,2028,23
p132,2029,8
p132,2030,3
p132,2031,16
p132,2033,16
p132,2034,8
p132,2035,11
p132,2036,1
p132,2037,9
p132,2038,5
p132,2039,20
p132,2040,2
p132,2041,8
p132,2042,21
p132,2043,8
p132,2044,1
p132,2045,12
p132,2046,6
p132,2047,10
p132,2048,5
p132,2049,3
p132,2050,19
p132,2051,12
p132,2052,13
p132,2053,14
p132,2054,2
p132,2055,6
p132,2056,15
p132,2057,6
p132,2058,15
p132,2059,17
p132,2060,47
p132,2061,35
p132,2062,18
p132,2063,41
p132,2064,30
p132,2065,23
p132,2066,24
p132,2067,33
p132,2068,43
p132,2069,26
p132,2070,30
p132,2071,51
p132,2072,26
p132,2073,50
p132,2074,39
p132,2075,46
p132,2076,27
p132,2077,39
p132,2078,42
p132,2079,60
p132,2080,26
p132,2081,53
p132,2082,66
p132,2083,35
p132,2084,31
p132,2085,69
p132,2086,45
p132,2087,57
p132,2088,47
p132,2089,36
p132,2090,62
p132,2091,67
p132,2092,77
p132,2093,50
p132,2094,38
p132,2095,53
p132,2096,70
p132,2097,55
p132,2098,62
p132,2099,60
p98,2020,7
p98,2021,8
p98,2023,7
p98,2024,1
p98,2026,10
p98,2027,3
p98,2028,8
p98,2029,1
p98,2030,3
p98,2032,3
p98,2033,14
p98,2035,2
p98,2036,4
p98,2037,1
p98,2038,4
p98,2039,10
p98,2040,1
p98,2042,3
p98,2044,1
p98,2045,1
p98,2047,9
p98,2048,7
p98,2049,2
p98,2050,22
p98,2051,26
p98,2052,12
p98,2053,1
p98,2054,1
p98,2055,13
p98,2056,23
p98,2057,4
p98,2058,1
p98,2059,11
p98,2060,60
p98,2061,49
p98,2062,7
p98,2063,41
p98,2064,11
p98,2065,22
p98,2066,45
p98,2067,42
p98,2068,45
p98,2069,27
p98,2070,34
p98,2071,17
p98,2072,12
p98,2073,54
p98,2074,15
p98,2075,28
p98,2076,16
p98,2077,21
p98,2078,52
p98,2079,46
p98,2080,44
p98,2081,23
p98,2082,61
p98,2083,18
p98,2084,24
p98,2085,41
p98,2086,48
p98,2087,55
p98,2088,61
p98,2089,40
p98,2090,93
p98,2091,99
p98,2092,62
p98,2093,30
p98,2094,33
p98,2095,81
p98,2096,75
p98,2097,45
p98,2098,55
p98,2099,95
p126,2020,12
p126,2021,5
p126,2023,4
p126,2024,3
p126,2025,2
p126,2026,2
p126,2027,4
p126,2028,15
p126,2029,1
p126,2031,15
p126,2032,1
p126,2033,20
p126,2034,3
p126,2035,9
p126,2036,1
p126,2037,8
p126,2038,3
p126,2039,16
p126,2040,1
p126,2041,7
p126,2042,19
p126,2043,1
p126,2044,1
p126,2045,11
p126,2046,7
p126,2047,8
p126,2048,5
p126,2049,1
p126,2050,19
p126,2051,9
p126,2052,12
p126,2053,6
p126,2054,2
p126,2055,4
p126,2056,13
p126,2057,6
p126,2058,10
p126,2059,11
p126,2060,46
p126,2061,36
p126,2062,9
p126,2063,38
p126,2064,25
p126,2065,18
p126,2066,20
p126,2067,33
p126,2068,45
p126,2069,21
p126,2070,26
p126,2071,52
p126,2072,21
p126,2073,49
p126,2074,20
p126,2075,48
p126,2076,15
p126,2077,31
p126,2078,36
p126,2079,55
p126,2080,21
p126,2081,45
p126,2082,65
p126,2083,26
p126,2084,23
p126,2085,62
p126,2086,41
p126,2087,50
p126,2088,48
p126,2089,27
p126,2090,63
p126,2091,57
p126,2092,58
p126,2093,40
p126,2094,32
p126,2095,48
p126,2096,53
p126,2097,52
p126,2098,43
p126,2099,51
p36,2020,7
p36,2021,4
p36,2022,3
p36,2023,16
p36,2024,5
p36,2025,2
p36,2026,1
p36,2027,2
p36,2028,42
p36,2029,13
p36,2030,9
p36,2031,8
p36,2032,1
p36,2034,1
p36,2035,7
p36,2036,11
p36,2037,5
p36,2038,6
p36,2039,7
p36,2040,17
p36,2041,13
p36,2042,19
p36,2043,26
p36,2044,2
p36,2045,22
p36,2046,28
p36,2047,18
p36,2048,3
p36,2050,6
p36,2051,5
p36,2052,18
p36,2053,9
p36,2055,8
p36,2056,13
p36,2057,14
p36,2058,14
p36,2060,37
p36,2061,40
p36,2062,30
p36,2063,54
p36,2064,35
p36,2065,15
p36,2066,17
p36,2067,32
p36,2068,67
p36,2069,52
p36,2070,52
p36,2071,32
p36,2072,5
p36,2073,1
p36,2074,24
p36,2075,27
p36,2076,45
p36,2077,38
p36,2078,53
p36,2079,36
p36,2080,58
p36,2081,55
p36,2082,65
p36,2083,53
p36,2084,16
p36,2085,50
p36,2086,63
p36,2087,47
p36,2088,42
p36,2089,19
p36,2090,35
p36,2091,43
p36,2092,61
p36,2093,36
p36,2094,15
p36,2095,42
p36,2096,47
p36,2097,53
p36,2098,59
p36,2099,20
p48,2020,8
p48,2021,8
p48,2023,1
p48,2027,1
p48,2029,2
p48,2030,7
p48,2032,1
p48,2034,13
p48,2035,9
p48,2036,10
p48,2037,3
p48,2038,14
p48,2039,3
p48,2040,13
p48,2041,3
p48,2042,2
p48,2043,15
p48,2045,1
p48,2046,12
p48,2047,1
p48,2048,7
p48,2049,16
p48,2050,6
p48,2051,50
p48,2052,19
p48,2053,12
p48,2054,10
p48,2055,3
p48,2056,13
p48,2057,8
p48,2058,28
p48,2059,19
p48,2060,58
p48,2061,18
p48,2062,20
p48,2063,26
p48,2064,18
p48,2065,15
p48,2066,19
p48,2067,20
p48,2068,14
p48,2069,26
p48,2070,39
p48,2071,16
p48,2072,27
p48,2073,32
p48,2074,59
p48,2075,46
p48,2076,56
p48,2077,49
p48,2078,75
p48,2079,43
p48,2080,74
p48,2081,60
p48,2082,49
p48,2083,58
p48,2084,46
p48,2085,46
p48,2086,56
p48,2087,31
p48,2088,54
p48,2089,75
p48,2090,56
p48,2091,104
p48,2092,84
p48,2093,83
p48,2094,64
p48,2095,51
p48,2096,70
p48,2097,71
p48,2098,104
p48,2099,87
Arkansas,2024,1
Arkansas,2025,1
Arkansas,2026,5
Arkansas,2028,2
Arkansas,2030,6
Arkansas,2033,7
Arkansas,2035,5
Arkansas,2036,5
Arkansas,2038,16
Arkansas,2039,3
Arkansas,2040,28
Arkansas,2041,5
Arkansas,2043,5
Arkansas,2045,10
Arkansas,2046,30
Arkansas,2047,8
Arkansas,2048,10
Arkansas,2050,17
Arkansas,2051,37
Arkansas,2052,36
Arkansas,2053,3
Arkansas,2054,4
Arkansas,2055,3
Arkansas,2057,6
Arkansas,2058,9
Arkansas,2060,60
Arkansas,2061,25
Arkansas,2062,34
Arkansas,2063,26
Arkansas,2064,33
Arkansas,2065,37
Arkansas,2066,48
Arkansas,2067,44
Arkansas,2068,46
Arkansas,2069,13
Arkansas,2070,48
Arkansas,2071,24
Arkansas,2072,10
Arkansas,2073,49
Arkansas,2074,31
Arkansas,2075,49
Arkansas,2076,48
Arkansas,2077,34
Arkansas,2078,84
Arkansas,2079,48
Arkansas,2080,70
Arkansas,2081,47
Arkansas,2082,48
Arkansas,2083,43
Arkansas,2084,25
Arkansas,2085,76
Arkansas,2086,57
Arkansas,2087,44
Arkansas,2088,39
Arkansas,2089,33
Arkansas,2090,75
Arkansas,2091,93
Arkansas,2092,68
Arkansas,2093,50
Arkansas,2094,37
Arkansas,2095,41
Arkansas,2096,55
Arkansas,2097,51
Arkansas,2098,81
Arkansas,2099,62
Maryland,2020,12
Maryland,2021,1
Maryland,2023,6
Maryland,2025,6
Maryland,2026,4
Maryland,2027,12
Maryland,2028,16
Maryland,2030,1
Maryland,2031,15
Maryland,2032,2
Maryland,2033,10
Maryland,2034,1
Maryland,2035,11
Maryland,2037,5
Maryland,2038,5
Maryland,2039,19
Maryland,2041,3
Maryland,2042,26
Maryland,2045,5
Maryland,2046,5
Maryland,2047,8
Maryland,2048,4
Maryland,2049,1
Maryland,2050,21
Maryland,2051,9
Maryland,2052,17
Maryland,2053,3
Maryland,2054,3
Maryland,2055,1
Maryland,2056,11
Maryland,2057,4
Maryland,2058,7
Maryland,2059,15
Maryland,2060,49
Maryland,2061,33
Maryland,2062,5
Maryland,2063,45
Maryland,2064,16
Maryland,2065,25
Maryland,2066,39
Maryland,2067,39
Maryland,2068,49
Maryland,2069,19
Maryland,2070,22
Maryland,2071,57
Maryland,2072,16
Maryland,2073,42
Maryland,2074,20
Maryland,2075,44
Maryland,2076,13
Maryland,2077,25
Maryland,2078,39
Maryland,2079,59
Maryland,2080,13
Maryland,2081,32
Maryland,2082,62
Maryland,2083,17
Maryland,2084,27
Maryland,2085,38
Maryland,2086,45
Maryland,2087,57
Maryland,2088,52
Maryland,2089,29
Maryland,2090,71
Maryland,2091,65
Maryland,2092,64
Maryland,2093,45
Maryland,2094,47
Maryland,2095,45
Maryland,2096,46
Maryland,2097,44
Maryland,2098,37
Maryland,2099,70
p19,2020,5
p19,2021,2
p19,2023,12
p19,2024,8
p19,2025,6
p19,2027,3
p19,2028,29
p19,2029,10
p19,2030,8
p19,2031,5
p19,2032,1
p19,2034,1
p19,2035,5
p19,2036,8
p19,2037,1
p19,2038,12
p19,2039,9
p19,2040,21
p19,2041,15
p19,2042,8
p19,2043,23
p19,2044,2
p19,2045,18
p19,2046,10
p19,2047,16
p19,2048,6
p19,2049,1
p19,2050,3
p19,2051,5
p19,2052,26
p19,2053,4
p19,2054,1
p19,2055,6
p19,2056,1
p19,2057,17
p19,2058,13
p19,2059,5
p19,2060,16
p19,2061,39
p19,2062,20
p19,2063,40
p19,2064,41
p19,2065,25
p19,2066,11
p19,2067,16
p19,2068,58
p19,2069,36
p19,2070,33
p19,2071,34
p19,2072,8
p19,2073,3
p19,2074,22
p19,2075,24
p19,2076,38
p19,2077,31
p19,2078,46
p19,2079,30
p19,2080,39
p19,2081,46
p19,2082,36
p19,2083,59
p19,2084,17
p19,2085,37
p19,2086,44
p19,2087,46
p19,2088,32
p19,2089,26
p19,2090,26
p19,2091,36
p19,2092,58
p19,2093,34
p19,2094,19
p19,2095,38
p19,2096,34
p19,2097,49
p19,2098,35
p19,2099,20
p67,2020,9
p67,2024,2
p67,2025,7
p67,2026,8
p67,2028,6
p67,2030,6
p67,2031,3
p67,2032,1
p67,2033,1
p67,2034,3
p67,2035,15
p67,2036,4
p67,2037,7
p67,2038,25
p67,2039,21
p67,2040,22
p67,2041,4
p67,2042,3
p67,2043,3
p67,2044,2
p67,2045,15
p67,2046,4
p67,2047,4
p67,2048,10
p67,2049,24
p67,2050,21
p67,2051,40
p67,2052,26
p67,2053,15
p67,2054,3
p67,2055,8
p67,2056,18
p67,2057,8
p67,2058,18
p67,2059,23
p67,2060,58
p67,2061,14
p67,2062,56
p67,2063,14
p67,2064,33
p67,2065,42
p67,2066,45
p67,2067,46
p67,2068,47
p67,2069,25
p67,2070,71
p67,2071,54
p67,2072,64
p67,2073,61
p67,2074,68
p67,2075,62
p67,2076,61
p67,2077,68
p67,2078,85
p67,2079,64
p67,2080,85
p67,2081,61
p67,2082,56
p67,2083,64
p67,2084,45
p67,2085,88
p67,2086,67
p67,2087,38
p67,2088,79
p67,2089,82
p67,2090,93
p67,2091,111
p67,2092,71
p67,2093,88
p67,2094,57
p67,2095,51
p67,2096,66
p67,2097,58
p67,2098,89
p67,2099,79
p109,2020,10
p109,2023,7
p109,2026,7
p109,2027,7
p109,2028,22
p109,2030,6
p109,2031,3
p109,2033,16
p109,2035,7
p109,2037,1
p109,2038,9
p109,2039,17
p109,2040,10
p109,2041,10
p109,2042,14
p109,2045,14
p109,2046,25
p109,2047,34
p109,2048,14
p109,2050,47
p109,2051,33
p109,2052,34
p109,2053,1
p109,2054,6
p109,2055,6
p109,2056,17
p109,2057,6
p109,2058,16
p109,2059,18
p109,2060,73
p109,2061,29
p109,2062,47
p109,2063,61
p109,2064,31
p109,2065,34
p109,2066,71
p109,2067,71
p109,2068,80
p109,2069,31
p109,2070,59
p109,2071,51
p109,2072,21
p109,2073,73
p109,2074,19
p109,2075,57
p109,2076,51
p109,2077,25
p109,2078,86
p109,2079,82
p109,2080,93
p109,2081,82
p109,2082,91
p109,2083,37
p109,2084,51
p109,2085,92
p109,2086,74
p109,2087,101
p109,2088,85
p109,2089,40
p109,2090,108
p109,2091,87
p109,2092,91
p109,2093,59
p109,2094,80
p109,2095,72
p109,2096,100
p109,2097,79
p109,2098,102
p109,2099,101
p15,2020,4
p15,2021,6
p15,2022,2
p15,2023,6
p15,2024,7
p15,2025,14
p15,2026,8
p15,2027,4
p15,2028,15
p15,2029,11
p15,2030,18
p15,2031,8
p15,2032,12
p15,2034,20
p15,2035,2
p15,2036,17
p15,2037,6
p15,2038,13
p15,2039,5
p15,2040,16
p15,2041,13
p15,2042,16
p15,2043,26
p15,2044,8
p15,2045,15
p15,2046,17
p15,2047,27
p15,2048,12
p15,2049,11
p15,2050,10
p15,2051,8
p15,2052,22
p15,2053,24
p15,2054,16
p15,2055,15
p15,2056,14
p15,2057,28
p15,2058,27
p15,2059,11
p15,2060,21
p15,2061,49
p15,2062,40
p15,2063,24
p15,2064,39
p15,2065,40
p15,2066,43
p15,2067,33
p15,2068,62
p15,2069,40
p15,2070,57
p15,2071,55
p15,2072,32
p15,2073,14
p15,2074,63
p15,2075,37
p15,2076,48
p15,2077,39
p15,2078,55
p15,2079,44
p15,2080,49
p15,2081,56
p15,2082,48
p15,2083,67
p15,2084,42
p15,2085,54
p15,2086,61
p15,2087,66
p15,2088,60
p15,2089,55
p15,2090,50
p15,2091,59
p15,2092,70
p15,2093,74
p15,2094,54
p15,2095,60
p15,2096,56
p15,2097,74
p15,2098,56
p15,2099,50
p105,2020,5
p105,2023,11
p105,2024,3
p105,2025,1
p105,2026,3
p105,2027,8
p105,2028,32
p105,2029,2
p105,2030,3
p105,2031,13
p105,2033,4
p105,2034,1
p105,2035,6
p105,2036,5
p105,2037,4
p105,2038,10
p105,2039,11
p105,2040,9
p105,2041,14
p105,2042,13
p105,2043,6
p105,2044,2
p105,2045,24
p105,2046,4
p105,2047,14
p105,2048,3
p105,2049,2
p105,2050,17
p105,2051,17
p105,2052,37
p105,2053,8
p105,2054,5
p105,2055,2
p105,2056,10
p105,2057,14
p105,2058,19
p105,2059,6
p105,2060,58
p105,2061,27
p105,2062,32
p105,2063,59
p105,2064,44
p105,2065,36
p105,2066,41
p105,2067,72
p105,2068,76
p105,2069,36
p105,2070,31
p105,2071,64
p105,2072,25
p105,2073,36
p105,2074,38
p105,2075,47
p105,2076,33
p105,2077,34
p105,2078,60
p105,2079,66
p105,2080,54
p105,2081,69
p105,2082,73
p105,2083,46
p105,2084,46
p105,2085,86
p105,2086,52
p105,2087,74
p105,2088,57
p105,2089,29
p105,2090,87
p105,2091,69
p105,2092,79
p105,2093,57
p105,2094,55
p105,2095,49
p105,2096,78
p105,2097,66
p105,2098,70
p105,2099,58
p94,2020,5
p94,2021,2
p94,2023,2
p94,2025,2
p94,2026,10
p94,2027,1
p94,2028,4
p94,2030,4
p94,2033,10
p94,2035,3
p94,2036,1
p94,2038,14
p94,2039,10
p94,2040,15
p94,2042,10
p94,2044,1
p94,2046,12
p94,2047,17
p94,2048,9
p94,2049,2
p94,2050,40
p94,2051,55
p94,2052,16
p94,2054,3
p94,2055,24
p94,2056,35
p94,2057,2
p94,2058,1
p94,2059,17
p94,2060,69
p94,2061,57
p94,2062,9
p94,2063,34
p94,2064,29
p94,2065,28
p94,2066,63
p94,2067,49
p94,2068,54
p94,2069,21
p94,2070,73
p94,2071,16
p94,2072,15
p94,2073,78
p94,2074,1
p94,2075,48
p94,2076,38
p94,2077,30
p94,2078,89
p94,2079,72
p94,2080,77
p94,2081,57
p94,2082,81
p94,2083,33
p94,2084,62
p94,2085,53
p94,2086,93
p94,2087,84
p94,2088,70
p94,2089,62
p94,2090,110
p94,2091,113
p94,2092,67
p94,2093,39
p94,2094,70
p94,2095,84
p94,2096,103
p94,2097,62
p94,2098,85
p94,2099,112
p44,2020,17
p44,2021,12
p44,2022,3
p44,2023,19
p44,2024,4
p44,2025,4
p44,2026,1
p44,2027,27
p44,2028,44
p44,2029,21
p44,2030,12
p44,2031,15
p44,2034,9
p44,2035,6
p44,2036,14
p44,2037,9
p44,2038,17
p44,2039,13
p44,2040,39
p44,2041,28
p44,2042,37
p44,2043,30
p44,2044,19
p44,2045,33
p44,2046,30
p44,2047,27
p44,2048,6
p44,2049,6
p44,2050,15
p44,2051,22
p44,2052,50
p44,2053,21
p44,2054,8
p44,2055,18
p44,2056,26
p44,2057,13
p44,2058,30
p44,2059,1
p44,2060,66
p44,2061,50
p44,2062,36
p44,2063,65
p44,2064,33
p44,2065,37
p44,2066,41
p44,2067,72
p44,2068,86
p44,2069,74
p44,2070,60
p44,2071,52
p44,2072,17
p44,2073,12
p44,2074,60
p44,2075,48
p44,2076,50
p44,2077,68
p44,2078,72
p44,2079,57
p44,2080,81
p44,2081,66
p44,2082,89
p44,2083,73
p44,2084,61
p44,2085,92
p44,2086,82
p44,2087,76
p44,2088,62
p44,2089,44
p44,2090,63
p44,2091,73
p44,2092,88
p44,2093,78
p44,2094,60
p44,2095,60
p44,2096,78
p44,2097,69
p44,2098,79
p44,2099,41
p1,2021,9
p1,2022,9
p1,2023,3
p1,2025,7
p1,2026,5
p1,2027,7
p1,2028,10
p1,2030,12
p1,2031,3
p1,2032,15
p1,2033,3
p1,2034,4
p1,2035,7
p1,2036,9
p1,2038,6
p1,2040,1
p1,2041,2
p1,2042,5
p1,2043,7
p1,2044,8
p1,2046,6
p1,2047,3
p1,2048,8
p1,2049,10
p1,2050,5
p1,2051,1
p1,2052,5
p1,2053,6
p1,2054,6
p1,2055,21
p1,2056,6
p1,2057,20
p1,2058,14
p1,2059,5
p1,2060,5
p1,2061,22
p1,2062,21
p1,2063,8
p1,2064,10
p1,2065,24
p1,2066,21
p1,2067,22
p1,2068,23
p1,2069,15
p1,2070,26
p1,2071,16
p1,2072,29
p1,2073,13
p1,2074,19
p1,2075,14
p1,2076,27
p1,2077,24
p1,2078,28
p1,2079,18
p1,2080,15
p1,2081,12
p1,2082,19
p1,2083,42
p1,2084,37
p1,2085,20
p1,2086,35
p1,2087,19
p1,2088,22
p1,2089,33
p1,2090,19
p1,2091,20
p1,2092,21
p1,2093,28
p1,2094,41
p1,2095,44
p1,2096,28
p1,2097,41
p1,2098,42
p1,2099,26
p131,2020,22
p131,2021,8
p131,2022,5
p131,2023,23
p131,2024,12
p131,2025,3
p131,2026,2
p131,2027,8
p131,2028,26
p131,2029,7
p131,2030,10
p131,2031,21
p131,2032,1
p131,2033,14
p131,2034,13
p131,2035,16
p131,2036,3
p131,2037,17
p131,2038,8
p131,2039,27
p131,2040,3
p131,2041,14
p131,2042,24
p131,2043,11
p131,2044,4
p131,2045,18
p131,2046,9
p131,2047,13
p131,2048,10
p131,2049,7
p131,2050,30
p131,2051,20
p131,2052,20
p131,2053,19
p131,2054,8
p131,2055,18
p131,2056,21
p131,2057,14
p131,2058,27
p131,2059,24
p131,2060,51
p131,2061,35
p131,2062,21
p131,2063,52
p131,2064,42
p131,2065,34
p131,2066,29
p131,2067,41
p131,2068,57
p131,2069,36
p131,2070,40
p131,2071,60
p131,2072,38
p131,2073,58
p131,2074,50
p131,2075,52
p131,2076,43
p131,2077,55
p131,2078,52
p131,2079,71
p131,2080,39
p131,2081,61
p131,2082,63
p131,2083,54
p131,2084,42
p131,2085,75
p131,2086,56
p131,2087,70
p131,2088,54
p131,2089,42
p131,2090,77
p131,2091,82
p131,2092,78
p131,2093,65
p131,2094,59
p131,2095,75
p131,2096,88
p131,2097,67
p131,2098,80
p131,2099,62
Colorado,2020,8
Colorado,2021,2
Colorado,2022,1
Colorado,2025,5
Colorado,2026,1
Colorado,2027,3
Colorado,2028,3
Colorado,2029,9
Colorado,2030,14
Colorado,2031,4
Colorado,2032,3
Colorado,2033,7
Colorado,2034,29
Colorado,2035,22
Colorado,2036,17
Colorado,2037,10
Colorado,2038,25
Colorado,2039,7
Colorado,2040,32
Colorado,2041,24
Colorado,2042,45
Colorado,2043,39
Colorado,2044,13
Colorado,2045,23
Colorado,2046,27
Colorado,2047,29
Colorado,2048,20
Colorado,2049,18
Colorado,2050,24
Colorado,2051,47
Colorado,2052,43
Colorado,2053,37
Colorado,2054,18
Colorado,2055,14
Colorado,2056,33
Colorado,2057,21
Colorado,2058,52
Colorado,2059,42
Colorado,2060,59
Colorado,2061,49
Colorado,2062,33
Colorado,2063,45
Colorado,2064,32
Colorado,2065,53
Colorado,2066,36
Colorado,2067,43
Colorado,2068,59
Colorado,2069,55
Colorado,2070,63
Colorado,2071,55
Colorado,2072,35
Colorado,2073,51
Colorado,2074,91
Colorado,2075,65
Colorado,2076,86
Colorado,2077,81
Colorado,2078,79
Colorado,2079,66
Colorado,2080,100
Colorado,2081,88
Colorado,2082,94
Colorado,2083,77
Colorado,2084,62
Colorado,2085,92
Colorado,2086,88
Colorado,2087,88
Colorado,2088,77
Colorado,2089,67
Colorado,2090,99
Colorado,2091,89
Colorado,2092,96
Colorado,2093,94
Colorado,2094,89
Colorado,2095,97
Colorado,2096,87
Colorado,2097,92
Colorado,2098,115
Colorado,2099,89
North Carolina,2020,9
North Carolina,2021,8
North Carolina,2023,7
North Carolina,2024,1
North Carolina,2026,10
North Carolina,2027,7
North Carolina,2028,14
North Carolina,2029,1
North Carolina,2030,1
North Carolina,2032,4
North Carolina,2033,17
North Carolina,2035,3
North Carolina,2036,4
North Carolina,2037,4
North Carolina,2038,7
North Carolina,2039,14
North Carolina,2040,3
North Carolina,2041,4
North Carolina,2042,11
North Carolina,2044,1
North Carolina,2045,2
North Carolina,2046,1
North Carolina,2047,17
North Carolina,2048,12
North Carolina,2049,2
North Carolina,2050,28
North Carolina,2051,32
North Carolina,2052,16
North Carolina,2053,1
North Carolina,2054,2
North Carolina,2055,20
North Carolina,2056,32
North Carolina,2057,4
North Carolina,2058,1
North Carolina,2059,15
North Carolina,2060,67
North Carolina,2061,56
North Carolina,2062,7
North Carolina,2063,45
North Carolina,2064,12
North Carolina,2065,31
North Carolina,2066,45
North Carolina,2067,43
North Carolina,2068,54
North Carolina,2069,30
North Carolina,2070,48
North Carolina,2071,19
North Carolina,2072,16
North Carolina,2073,64
North Carolina,2074,17
North Carolina,2075,41
North Carolina,2076,29
North Carolina,2077,30
North Carolina,2078,78
North Carolina,2079,55
North Carolina,2080,68
North Carolina,2081,47
North Carolina,2082,71
North Carolina,2083,27
North Carolina,2084,32
North Carolina,2085,51
North Carolina,2086,66
North Carolina,2087,77
North Carolina,2088,74
North Carolina,2089,48
North Carolina,2090,110
North Carolina,2091,116
North Carolina,2092,75
North Carolina,2093,33
North Carolina,2094,43
North Carolina,2095,87
North Carolina,2096,86
North Carolina,2097,71
North Carolina,2098,70
North Carolina,2099,105
p21,2020,4
p21,2021,5
p21,2022,3
p21,2023,7
p21,2024,1
p21,2025,11
p21,2026,5
p21,2027,1
p21,2028,18
p21,2029,12
p21,2030,15
p21,2031,11
p21,2032,5
p21,2033,1
p21,2034,25
p21,2035,19
p21,2036,13
p21,2037,8
p21,2038,17
p21,2039,9
p21,2040,30
p21,2041,30
p21,2042,30
p21,2043,43
p21,2044,8
p21,2045,24
p21,2046,25
p21,2047,51
p21,2048,26
p21,2049,13
p21,2050,22
p21,2051,21
p21,2052,42
p21,2053,41
p21,2054,15
p21,2055,25
p21,2056,36
p21,2057,36
p21,2058,32
p21,2059,28
p21,2060,51
p21,2061,56
p21,2062,46
p21,2063,46
p21,2064,43
p21,2065,54
p21,2066,48
p21,2067,40
p21,2068,86
p21,2069,59
p21,2070,66
p21,2071,64
p21,2072,43
p21,2073,27
p21,2074,79
p21,2075,62
p21,2076,79
p21,2077,57
p21,2078,71
p21,2079,64
p21,2080,78
p21,2081,91
p21,2082,82
p21,2083,77
p21,2084,52
p21,2085,74
p21,2086,82
p21,2087,82
p21,2088,71
p21,2089,68
p21,2090,69
p21,2091,76
p21,2092,91
p21,2093,89
p21,2094,66
p21,2095,79
p21,2096,80
p21,2097,79
p21,2098,92
p21,2099,74
p70,2020,1
p70,2021,1
p70,2023,3
p70,2024,3
p70,2025,1
p70,2027,6
p70,2028,22
p70,2029,6
p70,2030,2
p70,2034,1
p70,2037,2
p70,2038,2
p70,2039,2
p70,2040,13
p70,2041,7
p70,2042,12
p70,2043,11
p70,2045,14
p70,2046,14
p70,2047,3
p70,2049,1
p70,2051,15
p70,2052,30
p70,2053,7
p70,2054,3
p70,2055,1
p70,2056,6
p70,2057,3
p70,2058,4
p70,2060,49
p70,2061,15
p70,2062,12
p70,2063,34
p70,2064,23
p70,2065,23
p70,2066,18
p70,2067,42
p70,2068,55
p70,2069,31
p70,2070,24
p70,2071,32
p70,2072,13
p70,2073,10
p70,2074,30
p70,2075,19
p70,2076,20
p70,2077,30
p70,2078,27
p70,2079,31
p70,2080,51
p70,2081,35
p70,2082,59
p70,2083,38
p70,2084,20
p70,2085,70
p70,2086,47
p70,2087,46
p70,2088,21
p70,2089,14
p70,2090,35
p70,2091,49
p70,2092,63
p70,2093,32
p70,2094,28
p70,2095,25
p70,2096,48
