region,Year,number_of_days
Virginia,2024,3
Virginia,2025,4
Virginia,2026,1
Virginia,2027,2
Virginia,2028,1
Virginia,2029,3
Virginia,2033,1
Virginia,2034,5
Virginia,2035,1
Virginia,2036,2
Virginia,2044,1
Virginia,2049,2
Virginia,2054,1
Virginia,2055,5
Virginia,2058,3
Virginia,2059,1
Virginia,2062,4
Virginia,2063,3
Virginia,2065,2
Virginia,2069,2
Virginia,2074,2
Virginia,2076,2
Virginia,2094,1
Virginia,2095,1
usa,2022,4
usa,2023,6
usa,2024,3
usa,2025,5
usa,2028,1
usa,2029,3
usa,2034,2
usa,2036,4
usa,2037,3
usa,2054,3
usa,2058,1
usa,2062,3
usa,2063,2
usa,2065,1
usa,2069,2
usa,2076,2
p34,2022,2
p34,2023,2
p34,2024,1
p34,2025,3
p34,2029,4
p34,2030,3
p34,2036,1
p34,2045,1
p34,2051,4
p34,2054,1
p34,2062,1
p34,2063,1
p34,2064,1
p34,2065,3
p34,2069,3
p34,2070,3
p34,2091,1
South Carolina,2020,1
South Carolina,2022,3
South Carolina,2023,3
South Carolina,2025,4
South Carolina,2026,1
South Carolina,2029,3
South Carolina,2031,1
South Carolina,2034,2
South Carolina,2036,1
South Carolina,2043,1
South Carolina,2054,1
South Carolina,2055,2
South Carolina,2060,1
South Carolina,2062,2
South Carolina,2063,2
South Carolina,2065,3
South Carolina,2066,1
South Carolina,2069,1
South Carolina,2074,2
South Carolina,2083,1
South Carolina,2094,1
p23,2020,1
p23,2021,2
p23,2022,6
p23,2023,10
p23,2024,1
p23,2025,9
p23,2026,1
p23,2029,6
p23,2030,8
p23,2033,2
p23,2034,3
p23,2036,3
p23,2037,3
p23,2046,1
p23,2048,1
p23,2051,1
p23,2054,1
p23,2056,1
p23,2059,1
p23,2062,2
p23,2063,6
p23,2065,2
p23,2069,4
p23,2070,6
p23,2076,1
p23,2077,3
Montana,2020,5
Montana,2021,1
Montana,2022,8
Montana,2023,8
Montana,2025,12
Montana,2029,7
Montana,2030,8
Montana,2033,2
Montana,2034,1
Montana,2036,6
Montana,2037,3
Montana,2038,1
Montana,2044,1
Montana,2045,1
Montana,2048,1
Montana,2051,2
Montana,2053,3
Montana,2054,2
Montana,2056,1
Montana,2059,2
Montana,2060,1
Montana,2062,1
Montana,2063,5
Montana,2065,3
Montana,2069,6
Montana,2070,6
Montana,2074,1
Montana,2076,4
Montana,2093,1
Montana,2099,1
Georgia,2020,1
Georgia,2021,1
Georgia,2022,5
Georgia,2023,3
Georgia,2025,4
Georgia,2026,2
Georgia,2029,3
Georgia,2031,1
Georgia,2034,2
Georgia,2036,2
Georgia,2037,1
Georgia,2043,1
Georgia,2054,2
Georgia,2055,1
Georgia,2060,1
Georgia,2062,3
Georgia,2063,3
Georgia,2065,2
Georgia,2066,1
Georgia,2069,1
Georgia,2074,1
Georgia,2076,1
Georgia,2083,1
Georgia,2094,1
West Virginia,2020,1
West Virginia,2021,2
West Virginia,2022,4
West Virginia,2023,3
West Virginia,2024,2
West Virginia,2025,2
West Virginia,2026,1
West Virginia,2028,1
West Virginia,2029,3
West Virginia,2033,1
West Virginia,2034,6
West Virginia,2035,1
West Virginia,2036,2
West Virginia,2054,4
West Virginia,2055,4
West Virginia,2059,1
West Virginia,2062,3
West Virginia,2063,2
West Virginia,2064,1
West Virginia,2065,2
West Virginia,2069,2
West Virginia,2074,3
West Virginia,2094,1
West Virginia,2095,1
p33,2022,2
p33,2023,3
p33,2024,1
p33,2025,3
p33,2029,5
p33,2030,3
p33,2036,2
p33,2037,1
p33,2038,1
p33,2042,1
p33,2049,1
p33,2051,3
p33,2053,2
p33,2054,4
p33,2057,1
p33,2062,1
p33,2063,3
p33,2064,1
p33,2065,2
p33,2069,2
p33,2070,3
p33,2091,1
p33,2094,1
p24,2020,2
p24,2021,2
p24,2022,3
p24,2023,8
p24,2024,2
p24,2025,8
p24,2029,8
p24,2030,6
p24,2031,2
p24,2033,2
p24,2036,2
p24,2037,2
p24,2038,3
p24,2043,1
p24,2046,1
p24,2047,1
p24,2049,2
p24,2051,3
p24,2053,2
p24,2054,4
p24,2056,1
p24,2057,2
p24,2062,2
p24,2063,7
p24,2064,1
p24,2065,4
p24,2069,5
p24,2070,6
p24,2076,1
p24,2077,1
p24,2078,1
p24,2086,1
p24,2091,2
p24,2094,3
p7,2020,2
p7,2022,3
p7,2023,4
p7,2025,3
p7,2029,6
p7,2030,7
p7,2036,2
p7,2038,3
p7,2050,1
p7,2053,3
p7,2057,2
p7,2062,2
p7,2063,2
p7,2065,1
p7,2069,3
p7,2070,7
p7,2097,2
p41,2021,1
p41,2022,6
p41,2023,8
p41,2024,1
p41,2025,3
p41,2029,2
p41,2030,1
p41,2034,1
p41,2036,4
p41,2050,2
p41,2062,1
p41,2063,4
p41,2069,1
p41,2076,2
p56,2021,1
p56,2022,3
p56,2023,7
p56,2024,1
p56,2025,5
p56,2026,1
p56,2028,1
p56,2029,4
p56,2030,1
p56,2033,1
p56,2034,1
p56,2035,1
p56,2036,6
p56,2037,3
p56,2039,1
p56,2040,3
p56,2050,2
p56,2051,3
p56,2054,2
p56,2058,3
p56,2061,1
p56,2062,2
p56,2063,5
p56,2065,2
p56,2069,3
p56,2076,3
p56,2077,1
p56,2091,1
p56,2094,1
p46,2022,7
p46,2023,4
p46,2024,2
p46,2025,1
p46,2034,3
p46,2036,6
p46,2037,1
p46,2059,1
p46,2062,1
p46,2074,2
p46,2076,4
p51,2022,2
p51,2023,5
p51,2025,1
p51,2028,1
p51,2029,2
p51,2036,3
p51,2047,1
p51,2051,2
p51,2062,1
p51,2063,1
p51,2065,1
p51,2069,2
p51,2091,1
p61,2022,1
p61,2023,3
p61,2025,1
p61,2029,2
p61,2051,3
p61,2063,2
p61,2069,2
p61,2091,2
p76,2022,5
p76,2023,3
p76,2024,2
p76,2025,3
p76,2034,2
p76,2036,5
p76,2049,1
p76,2059,1
p76,2062,1
p76,2074,2
p76,2076,3
Vermont,2020,2
Vermont,2021,5
Vermont,2022,4
Vermont,2023,1
Vermont,2026,1
Vermont,2027,2
Vermont,2028,1
Vermont,2029,2
Vermont,2033,2
Vermont,2034,5
Vermont,2035,2
Vermont,2039,1
Vermont,2043,5
Vermont,2044,4
Vermont,2045,1
Vermont,2047,1
Vermont,2051,1
Vermont,2055,1
Vermont,2056,1
Vermont,2058,1
Vermont,2060,1
Vermont,2061,2
Vermont,2062,2
Vermont,2074,3
p66,2020,1
p66,2021,2
p66,2022,3
p66,2023,6
p66,2024,1
p66,2025,5
p66,2029,6
p66,2030,1
p66,2034,1
p66,2036,6
p66,2050,3
p66,2051,3
p66,2054,7
p66,2055,1
p66,2057,1
p66,2058,6
p66,2062,3
p66,2063,6
p66,2064,1
p66,2065,1
p66,2069,4
p66,2070,1
p66,2076,3
p66,2090,1
p66,2094,2
p66,2098,3
p71,2021,1
p71,2022,7
p71,2023,8
p71,2024,1
p71,2025,4
p71,2028,1
p71,2029,3
p71,2034,2
p71,2036,4
p71,2037,1
p71,2039,3
p71,2040,3
p71,2051,1
p71,2054,2
p71,2059,1
p71,2062,1
p71,2063,2
p71,2065,1
p71,2069,2
p71,2076,2
New Hampshire,2020,2
New Hampshire,2021,4
New Hampshire,2022,3
New Hampshire,2028,1
New Hampshire,2034,4
New Hampshire,2035,2
New Hampshire,2043,7
New Hampshire,2044,3
New Hampshire,2047,1
New Hampshire,2051,1
New Hampshire,2055,2
New Hampshire,2056,1
New Hampshire,2058,1
New Hampshire,2060,1
New Hampshire,2061,1
New Hampshire,2074,1
New Hampshire,2095,1
Arkansas,2021,1
Arkansas,2022,3
Arkansas,2023,6
Arkansas,2025,6
Arkansas,2026,1
Arkansas,2028,2
Arkansas,2029,4
Arkansas,2034,1
Arkansas,2036,3
Arkansas,2037,3
Arkansas,2040,2
Arkansas,2041,1
Arkansas,2044,1
Arkansas,2050,1
Arkansas,2051,2
Arkansas,2054,1
Arkansas,2058,3
Arkansas,2062,2
Arkansas,2063,4
Arkansas,2065,2
Arkansas,2069,3
Arkansas,2076,3
Arkansas,2094,1
New York,2020,2
New York,2021,5
New York,2022,5
New York,2024,2
New York,2025,1
New York,2026,1
New York,2027,3
New York,2028,2
New York,2029,1
New York,2030,1
New York,2033,1
New York,2034,6
New York,2035,2
New York,2036,2
New York,2040,4
New York,2043,3
New York,2044,4
New York,2045,3
New York,2047,1
New York,2051,1
New York,2054,1
New York,2055,4
New York,2056,1
New York,2058,1
New York,2060,1
New York,2061,1
New York,2062,1
New York,2074,1
New York,2095,1
New York,2096,1
New York,2098,1
p11,2025,1
p11,2027,6
p11,2028,4
p11,2029,4
p11,2030,7
p11,2042,1
p11,2047,3
p11,2051,1
p11,2053,5
p11,2067,3
p11,2069,2
p11,2070,5
p11,2087,1
Utah,2022,1
Utah,2024,1
Utah,2025,1
Utah,2029,3
Utah,2030,5
Utah,2051,1
Utah,2053,2
Utah,2069,2
Utah,2070,3
p119,2020,1
p119,2021,1
p119,2022,3
p119,2023,1
p119,2024,1
p119,2025,2
p119,2034,4
p119,2054,1
p119,2055,1
p119,2062,1
p119,2065,1
p119,2074,1
p16,2022,3
p16,2023,4
p16,2024,1
p16,2025,3
p16,2029,2
p16,2030,6
p16,2036,1
p16,2057,1
p16,2063,2
p16,2064,1
p16,2065,1
p16,2070,6
p109,2020,3
p109,2021,2
p109,2022,5
p109,2023,4
p109,2024,3
p109,2025,5
p109,2026,2
p109,2028,2
p109,2029,6
p109,2034,6
p109,2035,1
p109,2036,2
p109,2037,1
p109,2039,1
p109,2040,1
p109,2043,1
p109,2044,3
p109,2048,1
p109,2049,1
p109,2054,5
p109,2055,4
p109,2058,1
p109,2059,2
p109,2060,1
p109,2062,3
p109,2063,2
p109,2064,1
p109,2065,2
p109,2069,3
p109,2074,3
p109,2094,2
p109,2095,2
p99,2020,1
p99,2021,2
p99,2022,5
p99,2023,3
p99,2024,3
p99,2025,3
p99,2027,3
p99,2028,1
p99,2029,3
p99,2033,1
p99,2034,3
p99,2035,1
p99,2036,4
p99,2037,1
p99,2040,1
p99,2045,1
p99,2049,3
p99,2054,2
p99,2055,3
p99,2058,3
p99,2059,1
p99,2062,3
p99,2063,2
p99,2065,2
p99,2074,2
p99,2076,2
p99,2095,1
p99,2098,1
p31,2025,2
p31,2030,2
p31,2036,1
p31,2051,4
p31,2053,1
p31,2065,2
p31,2070,2
p31,2091,2
p26,2022,1
p26,2024,1
p26,2025,2
p26,2029,3
p26,2030,5
p26,2051,1
p26,2053,3
p26,2062,1
p26,2069,2
p26,2070,3
p129,2020,2
p129,2021,5
p129,2022,4
p129,2023,1
p129,2026,1
p129,2027,2
p129,2028,1
p129,2029,2
p129,2033,2
p129,2034,5
p129,2035,2
p129,2039,1
p129,2043,5
p129,2044,4
p129,2045,1
p129,2047,1
p129,2051,1
p129,2055,1
p129,2056,1
p129,2058,1
p129,2060,1
p129,2061,2
p129,2062,2
p129,2074,3
Oregon,2020,3
Oregon,2022,1
Oregon,2023,4
Oregon,2025,2
Oregon,2029,6
Oregon,2030,8
Oregon,2038,3
Oregon,2050,1
Oregon,2051,1
Oregon,2053,1
Oregon,2057,1
Oregon,2060,2
Oregon,2062,1
Oregon,2063,3
Oregon,2065,1
Oregon,2069,3
Oregon,2070,6
Oregon,2078,1
p89,2020,1
p89,2022,3
p89,2023,4
p89,2024,1
p89,2025,4
p89,2026,2
p89,2029,4
p89,2033,1
p89,2034,2
p89,2036,2
p89,2043,1
p89,2049,1
p89,2054,3
p89,2055,1
p89,2058,1
p89,2062,3
p89,2063,3
p89,2065,2
p89,2069,3
p89,2074,1
p89,2076,2
p89,2094,1
p36,2022,8
p36,2023,4
p36,2025,6
p36,2029,5
p36,2030,1
p36,2034,5
p36,2036,7
p36,2037,3
p36,2044,1
p36,2048,1
p36,2049,1
p36,2059,1
p36,2062,2
p36,2063,1
p36,2065,1
p36,2069,1
p36,2070,1
p36,2074,1
p36,2076,4
p21,2020,1
p21,2021,1
p21,2022,2
p21,2023,5
p21,2024,1
p21,2025,4
p21,2029,4
p21,2030,6
p21,2036,1
p21,2037,1
p21,2038,2
p21,2046,1
p21,2051,2
p21,2053,1
p21,2054,2
p21,2062,2
p21,2063,4
p21,2064,1
p21,2065,3
p21,2069,3
p21,2070,5
p21,2076,1
North Carolina,2020,4
North Carolina,2021,3
North Carolina,2022,4
North Carolina,2023,3
North Carolina,2024,1
North Carolina,2025,5
North Carolina,2026,1
North Carolina,2027,1
North Carolina,2029,5
North Carolina,2033,1
North Carolina,2034,2
North Carolina,2035,1
North Carolina,2036,3
North Carolina,2040,2
North Carolina,2043,1
North Carolina,2049,2
North Carolina,2054,3
North Carolina,2055,3
North Carolina,2057,2
North Carolina,2058,4
North Carolina,2060,1
North Carolina,2062,3
North Carolina,2063,3
North Carolina,2065,3
North Carolina,2066,1
North Carolina,2069,2
North Carolina,2074,2
North Carolina,2076,1
North Carolina,2083,1
North Carolina,2094,1
North Carolina,2095,1
North Carolina,2097,1
p60,2022,1
p60,2023,3
p60,2025,2
p60,2029,2
p60,2051,2
p60,2053,1
p60,2063,1
p60,2069,2
p77,2022,6
p77,2023,3
p77,2024,2
p77,2025,1
p77,2028,1
p77,2034,2
p77,2036,5
p77,2049,1
p77,2054,1
p77,2059,2
p77,2062,1
p77,2074,1
p77,2076,4
p67,2022,2
p67,2023,4
p67,2024,1
p67,2025,2
p67,2029,4
p67,2030,1
p67,2036,5
p67,2042,1
p67,2050,3
p67,2051,1
p67,2054,3
p67,2058,4
p67,2062,1
p67,2063,3
p67,2065,1
p67,2069,3
p67,2098,2
p70,2022,4
p70,2023,5
p70,2024,1
p70,2025,2
p70,2036,5
p70,2039,1
p70,2049,1
p70,2059,1
p70,2062,1
p70,2076,2
p6,2020,2
p6,2022,1
p6,2023,4
p6,2025,1
p6,2028,1
p6,2029,5
p6,2030,6
p6,2038,3
p6,2049,1
p6,2050,1
p6,2051,1
p6,2053,2
p6,2057,1
p6,2058,1
p6,2060,2
p6,2062,1
p6,2063,2
p6,2069,2
p6,2070,5
p6,2078,1
p6,2093,1
p40,2020,1
p40,2021,1
p40,2022,6
p40,2023,10
p40,2024,3
p40,2025,6
p40,2029,5
p40,2030,3
p40,2033,2
p40,2034,2
p40,2036,5
p40,2037,1
p40,2050,2
p40,2061,1
p40,2062,1
p40,2063,6
p40,2069,2
p40,2070,3
p40,2074,1
p40,2076,2
p57,2021,1
p57,2022,4
p57,2023,6
p57,2025,3
p57,2028,2
p57,2029,4
p57,2036,4
p57,2040,1
p57,2050,2
p57,2051,2
p57,2054,1
p57,2058,2
p57,2062,2
p57,2063,5
p57,2065,2
p57,2068,1
p57,2069,3
p57,2076,2
Rhode Island,2020,2
Rhode Island,2021,5
Rhode Island,2022,4
Rhode Island,2023,1
Rhode Island,2027,2
Rhode Island,2028,1
Rhode Island,2033,2
Rhode Island,2034,6
Rhode Island,2035,2
Rhode Island,2036,2
Rhode Island,2040,4
Rhode Island,2043,4
Rhode Island,2044,4
Rhode Island,2045,1
Rhode Island,2047,1
Rhode Island,2051,1
Rhode Island,2054,1
Rhode Island,2055,7
Rhode Island,2056,1
Rhode Island,2058,1
Rhode Island,2061,1
Rhode Island,2062,1
Rhode Island,2074,1
Rhode Island,2076,1
Rhode Island,2084,1
Rhode Island,2095,1
Rhode Island,2096,1
Rhode Island,2098,1
p47,2023,2
p47,2029,2
p47,2051,4
p47,2063,1
p47,2069,1
p47,2091,3
p50,2021,1
p50,2022,2
p50,2023,5
p50,2025,1
p50,2028,1
p50,2029,2
p50,2036,3
p50,2051,4
p50,2062,2
p50,2063,3
p50,2065,1
p50,2068,1
p50,2069,2
p50,2076,2
p50,2091,2
Connecticut,2020,2
Connecticut,2021,4
Connecticut,2022,3
Connecticut,2023,2
Connecticut,2027,2
Connecticut,2028,1
Connecticut,2033,1
Connecticut,2034,4
Connecticut,2035,2
Connecticut,2036,1
Connecticut,2040,2
Connecticut,2043,4
Connecticut,2044,2
Connecticut,2045,1
Connecticut,2047,1
Connecticut,2049,1
Connecticut,2051,1
Connecticut,2054,1
Connecticut,2055,3
Connecticut,2056,1
Connecticut,2058,1
Connecticut,2060,1
Connecticut,2096,1
Connecticut,2098,1
p1,2020,3
p1,2022,1
p1,2023,5
p1,2025,9
p1,2029,4
p1,2030,8
p1,2036,1
p1,2038,2
p1,2044,2
p1,2048,1
p1,2050,2
p1,2051,1
p1,2060,2
p1,2062,1
p1,2063,4
p1,2065,6
p1,2069,3
p1,2070,6
p1,2076,1
p1,2090,1
p30,2025,2
p30,2027,6
p30,2028,3
p30,2030,4
p30,2042,1
p30,2043,1
p30,2046,1
p30,2047,2
p30,2051,4
p30,2053,2
p30,2065,2
p30,2067,2
p30,2070,2
p30,2087,1
p30,2091,2
p30,2093,1
p27,2025,1
p27,2028,1
p27,2029,2
p27,2030,6
p27,2047,1
p27,2051,2
p27,2053,2
p27,2069,2
p27,2070,4
p98,2020,6
p98,2021,3
p98,2022,4
p98,2023,3
p98,2024,1
p98,2025,4
p98,2026,1
p98,2029,4
p98,2034,2
p98,2035,1
p98,2036,3
p98,2037,1
p98,2040,4
p98,2043,1
p98,2049,2
p98,2054,3
p98,2055,3
p98,2057,2
p98,2058,3
p98,2060,1
p98,2062,3
p98,2063,2
p98,2065,3
p98,2069,2
p98,2074,2
p98,2076,1
p98,2080,1
p98,2094,1
p98,2095,1
p98,2098,1
p37,2020,1
p37,2022,10
p37,2023,3
p37,2024,1
p37,2025,7
p37,2028,1
p37,2029,3
p37,2030,2
p37,2034,5
p37,2036,7
p37,2044,2
p37,2049,1
p37,2054,1
p37,2059,1
p37,2062,3
p37,2063,1
p37,2065,2
p37,2069,1
p37,2074,3
p37,2076,4
p20,2020,4
p20,2021,1
p20,2022,8
p20,2023,11
p20,2024,2
p20,2025,10
p20,2029,10
p20,2030,7
p20,2031,1
p20,2032,3
p20,2033,5
p20,2034,3
p20,2036,8
p20,2037,5
p20,2038,2
p20,2044,2
p20,2045,2
p20,2048,1
p20,2051,1
p20,2053,3
p20,2054,2
p20,2056,1
p20,2057,1
p20,2058,2
p20,2059,3
p20,2060,1
p20,2062,3
p20,2063,5
p20,2065,6
p20,2069,7
p20,2070,6
p20,2072,1
p20,2074,1
p20,2076,5
p20,2093,2
p20,2094,2
p20,2096,1
p20,2098,1
p20,2099,1
p88,2022,3
p88,2023,4
p88,2024,1
p88,2025,4
p88,2026,1
p88,2029,3
p88,2034,2
p88,2036,3
p88,2040,1
p88,2043,1
p88,2050,1
p88,2054,2
p88,2055,1
p88,2058,1
p88,2062,3
p88,2063,2
p88,2065,2
p88,2069,3
p88,2076,3
p128,2020,2
p128,2021,5
p128,2022,4
p128,2023,1
p128,2024,1
p128,2025,1
p128,2027,2
p128,2028,2
p128,2030,1
p128,2034,6
p128,2035,1
p128,2036,2
p128,2040,2
p128,2043,2
p128,2044,3
p128,2045,2
p128,2047,1
p128,2051,1
p128,2054,1
p128,2055,3
p128,2056,1
p128,2058,1
p128,2060,1
p128,2062,1
p128,2084,1
p128,2095,1
p128,2096,1
p128,2098,1
p118,2020,3
p118,2021,3
p118,2022,5
p118,2023,3
p118,2024,2
p118,2025,4
p118,2026,1
p118,2027,1
p118,2028,2
p118,2029,5
p118,2031,1
p118,2033,1
p118,2034,4
p118,2035,1
p118,2036,2
p118,2037,1
p118,2044,1
p118,2049,2
p118,2054,2
p118,2055,4
p118,2059,1
p118,2060,1
p118,2062,3
p118,2063,3
p118,2065,2
p118,2066,1
p118,2069,2
p118,2073,1
p118,2074,2
p118,2076,2
p118,2077,1
p118,2094,1
p118,2095,3
p10,2025,2
p10,2027,4
p10,2028,4
p10,2029,4
p10,2030,9
p10,2047,3
p10,2053,3
p10,2067,2
p10,2069,2
p10,2070,4
p10,2087,2
p108,2020,3
p108,2021,2
p108,2022,4
p108,2023,5
p108,2024,4
p108,2025,7
p108,2026,1
p108,2029,4
p108,2034,6
p108,2035,1
p108,2036,1
p108,2037,4
p108,2039,1
p108,2040,3
p108,2043,1
p108,2044,3
p108,2048,1
p108,2049,1
p108,2054,4
p108,2055,4
p108,2058,2
p108,2059,1
p108,2060,1
p108,2062,3
p108,2063,2
p108,2064,1
p108,2065,2
p108,2069,3
p108,2074,2
p108,2076,1
p108,2084,2
p108,2094,1
p17,2020,3
p17,2021,1
p17,2022,1
p17,2023,6
p17,2025,5
p17,2029,4
p17,2030,8
p17,2036,1
p17,2038,2
p17,2044,1
p17,2046,1
p17,2048,1
p17,2053,1
p17,2054,2
p17,2059,1
p17,2060,1
p17,2063,4
p17,2069,4
p17,2070,7
p17,2094,1
Iowa,2022,3
Iowa,2023,5
Iowa,2024,1
Iowa,2025,1
Iowa,2036,5
Iowa,2049,1
Iowa,2062,1
Iowa,2076,2
p125,2020,1
p125,2021,3
p125,2022,3
p125,2023,3
p125,2024,3
p125,2025,2
p125,2027,4
p125,2028,1
p125,2029,1
p125,2034,3
p125,2036,3
p125,2040,2
p125,2045,1
p125,2049,2
p125,2054,2
p125,2055,2
p125,2056,1
p125,2058,1
p125,2059,1
p125,2062,2
p125,2065,1
p125,2067,2
p125,2074,1
p125,2076,1
p132,2020,2
p132,2021,4
p132,2022,3
p132,2023,2
p132,2027,2
p132,2028,1
p132,2033,1
p132,2034,4
p132,2035,2
p132,2036,1
p132,2040,2
p132,2043,4
p132,2044,2
p132,2045,1
p132,2047,1
p132,2049,1
p132,2051,1
p132,2054,1
p132,2055,3
p132,2056,1
p132,2058,1
p132,2060,1
p132,2096,1
p132,2098,1
p85,2021,1
p85,2022,4
p85,2023,6
p85,2024,1
p85,2025,5
p85,2028,3
p85,2029,4
p85,2034,1
p85,2036,4
p85,2037,2
p85,2040,3
p85,2041,1
p85,2044,2
p85,2050,1
p85,2054,1
p85,2055,1
p85,2058,4
p85,2062,2
p85,2063,3
p85,2065,3
p85,2068,1
p85,2069,3
p85,2076,2
p85,2094,1
p92,2020,2
p92,2021,2
p92,2022,3
p92,2023,4
p92,2024,1
p92,2025,5
p92,2026,2
p92,2029,4
p92,2034,3
p92,2036,3
p92,2037,2
p92,2040,1
p92,2043,1
p92,2049,1
p92,2054,4
p92,2055,4
p92,2058,1
p92,2060,1
p92,2062,3
p92,2063,3
p92,2064,1
p92,2065,2
p92,2069,3
p92,2074,2
p92,2076,2
p92,2094,1
p122,2020,2
p122,2021,3
p122,2022,4
p122,2023,2
p122,2024,4
p122,2025,1
p122,2027,3
p122,2029,2
p122,2033,1
p122,2034,4
p122,2036,1
p122,2045,2
p122,2049,1
p122,2054,1
p122,2055,2
p122,2056,1
p122,2058,1
p122,2059,1
p122,2060,1
p122,2061,1
p122,2062,3
p122,2065,1
p122,2074,3
p82,2022,6
p82,2023,4
p82,2025,1
p82,2029,2
p82,2034,2
p82,2036,1
p82,2037,1
p82,2039,2
p82,2054,2
p82,2059,1
p82,2062,1
p82,2065,1
p82,2079,1
p95,2020,1
p95,2021,2
p95,2022,4
p95,2023,3
p95,2025,4
p95,2026,2
p95,2029,3
p95,2031,1
p95,2033,1
p95,2034,2
p95,2036,3
p95,2043,1
p95,2049,1
p95,2054,2
p95,2055,3
p95,2060,1
p95,2062,2
p95,2063,3
p95,2065,2
p95,2066,1
p95,2069,1
p95,2074,2
p95,2083,1
p95,2094,1
p95,2095,1
p105,2021,1
p105,2022,6
p105,2023,4
p105,2024,2
p105,2025,2
p105,2029,2
p105,2034,3
p105,2037,1
p105,2039,3
p105,2040,1
p105,2049,1
p105,2051,1
p105,2054,3
p105,2059,1
p105,2062,2
p105,2063,1
p105,2065,1
p105,2074,2
p105,2079,1
p112,2021,1
p112,2022,5
p112,2023,3
p112,2024,1
p112,2025,2
p112,2029,3
p112,2034,3
p112,2039,1
p112,2054,2
p112,2062,1
p112,2065,2
p112,2069,1
p112,2074,2
p112,2079,1
New Mexico,2025,2
New Mexico,2051,3
New Mexico,2091,3
South Dakota,2021,1
South Dakota,2022,7
South Dakota,2023,9
South Dakota,2024,2
South Dakota,2025,6
South Dakota,2028,1
South Dakota,2029,7
South Dakota,2030,5
South Dakota,2033,1
South Dakota,2034,3
South Dakota,2036,9
South Dakota,2037,3
South Dakota,2056,1
South Dakota,2057,1
South Dakota,2059,1
South Dakota,2062,3
South Dakota,2063,6
South Dakota,2065,1
South Dakota,2069,3
South Dakota,2070,4
South Dakota,2074,1
South Dakota,2076,5
p102,2020,1
p102,2021,2
p102,2022,1
p102,2023,1
p102,2025,2
p102,2026,1
p102,2029,3
p102,2036,1
p102,2048,1
p102,2049,1
p102,2050,2
p102,2063,1
p102,2065,1
p102,2066,1
p102,2069,2
p115,2021,1
p115,2022,3
p115,2023,1
p115,2024,1
p115,2025,3
p115,2029,2
p115,2034,5
p115,2054,2
p115,2055,2
p115,2062,2
p115,2065,1
p115,2074,1
Louisiana,2020,1
Louisiana,2022,4
Louisiana,2023,6
Louisiana,2024,1
Louisiana,2025,4
Louisiana,2029,4
Louisiana,2034,1
Louisiana,2036,4
Louisiana,2050,2
Louisiana,2054,2
Louisiana,2055,1
Louisiana,2058,4
Louisiana,2062,2
Louisiana,2063,4
Louisiana,2065,3
Louisiana,2069,3
Louisiana,2076,3
Louisiana,2098,1
p104,2021,1
p104,2022,4
p104,2024,1
p104,2034,3
p104,2051,1
p104,2062,1
p113,2022,4
p113,2023,3
p113,2024,1
p113,2025,2
p113,2029,2
p113,2034,2
p113,2039,3
p113,2044,1
p113,2054,1
p113,2062,1
p113,2069,1
p113,2074,1
p113,2079,1
p103,2022,1
p103,2024,1
p103,2034,1
p103,2074,1
p114,2022,4
p114,2023,2
p114,2024,1
p114,2025,2
p114,2029,5
p114,2034,2
p114,2044,1
p114,2054,2
p114,2062,1
p114,2065,1
p114,2069,2
p114,2074,2
Colorado,2022,3
Colorado,2023,3
Colorado,2024,1
Colorado,2025,3
Colorado,2029,5
Colorado,2030,3
Colorado,2036,3
Colorado,2037,1
Colorado,2051,4
Colorado,2054,4
Colorado,2062,1
Colorado,2063,1
Colorado,2064,1
Colorado,2065,3
Colorado,2069,2
Colorado,2070,3
Colorado,2091,1
p84,2020,1
p84,2021,1
p84,2022,3
p84,2023,5
p84,2024,1
p84,2025,4
p84,2026,1
p84,2029,4
p84,2034,2
p84,2036,3
p84,2037,3
p84,2039,1
p84,2040,4
p84,2041,1
p84,2054,2
p84,2058,2
p84,2062,2
p84,2063,2
p84,2065,1
p84,2069,2
p84,2076,2
p84,2094,1
p93,2020,2
p93,2021,2
p93,2022,4
p93,2023,4
p93,2024,3
p93,2025,9
p93,2026,2
p93,2028,1
p93,2029,5
p93,2034,6
p93,2035,1
p93,2036,3
p93,2037,3
p93,2039,1
p93,2040,2
p93,2043,1
p93,2044,2
p93,2048,1
p93,2049,1
p93,2054,5
p93,2055,5
p93,2058,3
p93,2062,3
p93,2063,2
p93,2064,1
p93,2065,3
p93,2066,1
p93,2069,3
p93,2074,2
p93,2076,1
p93,2094,1
p93,2095,1
p124,2020,3
p124,2021,3
p124,2022,5
p124,2023,3
p124,2024,2
p124,2025,3
p124,2026,1
p124,2028,3
p124,2029,2
p124,2033,1
p124,2034,3
p124,2035,1
p124,2036,2
p124,2037,1
p124,2040,1
p124,2043,1
p124,2044,1
p124,2045,2
p124,2049,1
p124,2054,2
p124,2055,5
p124,2058,2
p124,2059,2
p124,2060,1
p124,2062,4
p124,2063,1
p124,2065,2
p124,2074,3
p124,2094,1
p124,2095,2
p133,2020,2
p133,2021,5
p133,2022,4
p133,2023,1
p133,2027,2
p133,2028,1
p133,2033,2
p133,2034,6
p133,2035,2
p133,2036,2
p133,2040,4
p133,2043,4
p133,2044,4
p133,2045,1
p133,2047,1
p133,2051,1
p133,2054,1
p133,2055,7
p133,2056,1
p133,2058,1
p133,2061,1
p133,2062,1
