region,Year,number_of_days
p45,2031,7
p45,2034,7
p45,2035,2
p45,2036,1
p45,2037,4
p45,2038,5
p45,2039,6
p45,2040,27
p45,2041,9
p45,2042,19
p45,2043,16
p45,2044,3
p45,2045,20
p45,2046,17
p45,2047,3
p45,2048,2
p45,2049,1
p45,2051,17
p45,2052,36
p45,2053,14
p45,2054,4
p45,2055,1
p45,2056,2
p45,2057,1
p45,2058,1
p45,2060,56
p45,2061,22
p45,2062,3
p45,2063,32
p45,2064,10
p45,2065,15
p45,2066,3
p45,2067,30
p45,2068,56
p45,2069,34
p45,2070,26
p45,2071,25
p45,2072,3
p45,2074,29
p45,2075,22
p45,2076,17
p45,2077,26
p45,2078,28
p45,2079,18
p45,2080,56
p45,2081,27
p45,2082,45
p45,2083,28
p45,2084,15
p45,2085,35
p45,2086,34
p45,2087,25
p45,2088,8
p45,2089,9
p45,2090,11
p45,2091,26
p45,2092,49
p45,2093,17
p45,2094,12
p45,2095,4
p45,2096,7
p45,2097,8
p45,2098,4
p45,2099,2
Arizona,2020,27
Arizona,2021,16
Arizona,2022,4
Arizona,2023,4
Arizona,2024,4
Arizona,2025,24
Arizona,2026,2
Arizona,2027,2
Arizona,2028,6
Arizona,2029,19
Arizona,2030,17
Arizona,2031,4
Arizona,2032,6
Arizona,2033,10
Arizona,2034,19
Arizona,2035,22
Arizona,2036,17
Arizona,2037,6
Arizona,2038,20
Arizona,2039,2
Arizona,2040,18
Arizona,2041,9
Arizona,2042,12
Arizona,2043,17
Arizona,2044,4
Arizona,2045,21
Arizona,2046,11
Arizona,2047,13
Arizona,2048,8
Arizona,2049,17
Arizona,2050,6
Arizona,2051,15
Arizona,2052,11
Arizona,2053,5
Arizona,2055,9
Arizona,2056,15
Arizona,2057,16
Arizona,2058,12
Arizona,2059,17
Arizona,2060,55
Arizona,2061,41
Arizona,2062,24
Arizona,2063,27
Arizona,2064,14
Arizona,2065,44
Arizona,2066,21
Arizona,2067,19
Arizona,2068,27
Arizona,2069,36
Arizona,2070,39
Arizona,2071,13
Arizona,2072,22
Arizona,2073,25
Arizona,2074,38
Arizona,2075,46
Arizona,2076,50
Arizona,2077,34
Arizona,2078,41
Arizona,2079,23
Arizona,2080,50
Arizona,2081,34
Arizona,2082,53
Arizona,2083,50
Arizona,2084,28
Arizona,2085,45
Arizona,2086,34
Arizona,2087,44
Arizona,2088,28
Arizona,2089,35
Arizona,2090,45
Arizona,2091,42
Arizona,2092,30
Arizona,2093,27
Arizona,2094,10
Arizona,2095,23
Arizona,2096,31
Arizona,2097,35
Arizona,2098,31
Arizona,2099,36
p95,2020,12
p95,2021,10
p95,2023,9
p95,2026,12
p95,2027,3
p95,2028,12
p95,2030,4
p95,2033,13
p95,2035,4
p95,2036,3
p95,2037,1
p95,2038,10
p95,2039,11
p95,2040,4
p95,2042,7
p95,2045,2
p95,2046,1
p95,2047,15
p95,2048,8
p95,2049,2
p95,2050,22
p95,2051,30
p95,2052,15
p95,2055,11
p95,2056,7
p95,2057,2
p95,2059,1
p95,2060,45
p95,2061,42
p95,2062,1
p95,2063,26
p95,2064,3
p95,2065,15
p95,2066,39
p95,2067,21
p95,2068,32
p95,2069,6
p95,2070,29
p95,2071,6
p95,2072,8
p95,2073,49
p95,2074,2
p95,2075,20
p95,2076,14
p95,2077,6
p95,2078,30
p95,2079,37
p95,2080,33
p95,2081,17
p95,2082,37
p95,2084,6
p95,2085,10
p95,2086,21
p95,2087,42
p95,2088,36
p95,2089,13
p95,2090,43
p95,2091,59
p95,2092,21
p95,2095,26
p95,2096,46
p95,2097,6
p95,2099,18
p70,2020,2
p70,2021,1
p70,2023,2
p70,2024,4
p70,2025,1
p70,2027,5
p70,2028,20
p70,2029,5
p70,2030,4
p70,2034,1
p70,2038,1
p70,2039,2
p70,2040,10
p70,2041,1
p70,2042,8
p70,2043,9
p70,2045,11
p70,2046,8
p70,2051,7
p70,2052,19
p70,2053,4
p70,2054,2
p70,2060,26
p70,2061,4
p70,2062,3
p70,2063,19
p70,2064,6
p70,2065,6
p70,2067,23
p70,2068,39
p70,2069,15
p70,2070,14
p70,2071,14
p70,2074,10
p70,2075,2
p70,2076,5
p70,2077,7
p70,2078,8
p70,2079,7
p70,2080,23
p70,2081,15
p70,2082,19
p70,2083,16
p70,2084,1
p70,2085,22
p70,2086,16
p70,2087,10
p70,2088,1
p70,2089,1
p70,2091,15
p70,2092,31
p70,2093,9
p70,2094,3
p70,2096,3
p70,2097,2
p70,2098,1
North Carolina,2020,8
North Carolina,2021,13
North Carolina,2023,10
North Carolina,2026,12
North Carolina,2027,4
North Carolina,2028,13
North Carolina,2030,2
North Carolina,2032,4
North Carolina,2033,12
North Carolina,2035,3
North Carolina,2036,3
North Carolina,2037,3
North Carolina,2038,4
North Carolina,2039,12
North Carolina,2040,2
North Carolina,2041,1
North Carolina,2042,9
North Carolina,2045,2
North Carolina,2047,15
North Carolina,2048,9
North Carolina,2049,1
North Carolina,2050,16
North Carolina,2051,23
North Carolina,2052,14
North Carolina,2055,9
North Carolina,2056,8
North Carolina,2057,2
North Carolina,2059,1
North Carolina,2060,50
North Carolina,2061,35
North Carolina,2062,2
North Carolina,2063,29
North Carolina,2064,7
North Carolina,2065,10
North Carolina,2066,35
North Carolina,2067,23
North Carolina,2068,33
North Carolina,2069,9
North Carolina,2070,21
North Carolina,2071,9
North Carolina,2072,7
North Carolina,2073,49
North Carolina,2074,2
North Carolina,2075,13
North Carolina,2076,12
North Carolina,2077,8
North Carolina,2078,23
North Carolina,2079,33
North Carolina,2080,16
North Carolina,2081,10
North Carolina,2082,34
North Carolina,2084,5
North Carolina,2085,14
North Carolina,2086,16
North Carolina,2087,32
North Carolina,2088,26
North Carolina,2089,6
North Carolina,2090,40
North Carolina,2091,49
North Carolina,2092,19
North Carolina,2093,1
North Carolina,2094,2
North Carolina,2095,20
North Carolina,2096,35
North Carolina,2097,5
North Carolina,2098,2
North Carolina,2099,19
Colorado,2020,8
Colorado,2021,3
Colorado,2022,3
Colorado,2024,1
Colorado,2025,5
Colorado,2026,1
Colorado,2027,3
Colorado,2028,4
Colorado,2029,9
Colorado,2030,14
Colorado,2031,5
Colorado,2032,3
Colorado,2033,5
Colorado,2034,26
Colorado,2035,20
Colorado,2036,15
Colorado,2037,8
Colorado,2038,21
Colorado,2039,5
Colorado,2040,24
Colorado,2041,19
Colorado,2042,34
Colorado,2043,33
Colorado,2044,9
Colorado,2045,20
Colorado,2046,16
Colorado,2047,17
Colorado,2048,17
Colorado,2049,9
Colorado,2050,16
Colorado,2051,29
Colorado,2052,22
Colorado,2053,18
Colorado,2054,9
Colorado,2055,3
Colorado,2056,12
Colorado,2057,5
Colorado,2058,21
Colorado,2059,13
Colorado,2060,36
Colorado,2061,27
Colorado,2062,15
Colorado,2063,13
Colorado,2064,7
Colorado,2065,25
Colorado,2066,12
Colorado,2067,19
Colorado,2068,18
Colorado,2069,23
Colorado,2070,32
Colorado,2071,19
Colorado,2072,7
Colorado,2073,23
Colorado,2074,53
Colorado,2075,40
Colorado,2076,43
Colorado,2077,36
Colorado,2078,45
Colorado,2079,22
Colorado,2080,62
Colorado,2081,58
Colorado,2082,65
Colorado,2083,46
Colorado,2084,24
Colorado,2085,37
Colorado,2086,40
Colorado,2087,43
Colorado,2088,32
Colorado,2089,27
Colorado,2090,33
Colorado,2091,56
Colorado,2092,49
Colorado,2093,42
Colorado,2094,18
Colorado,2095,18
Colorado,2096,34
Colorado,2097,20
Colorado,2098,52
Colorado,2099,44
p21,2020,5
p21,2021,6
p21,2022,3
p21,2023,8
p21,2024,1
p21,2025,10
p21,2026,4
p21,2027,1
p21,2028,18
p21,2029,13
p21,2030,13
p21,2031,8
p21,2032,1
p21,2034,19
p21,2035,13
p21,2036,10
p21,2037,4
p21,2038,13
p21,2039,7
p21,2040,25
p21,2041,24
p21,2042,26
p21,2043,37
p21,2044,6
p21,2045,19
p21,2046,16
p21,2047,31
p21,2048,17
p21,2049,6
p21,2050,17
p21,2051,14
p21,2052,30
p21,2053,19
p21,2054,7
p21,2055,8
p21,2056,19
p21,2057,17
p21,2058,20
p21,2059,15
p21,2060,33
p21,2061,39
p21,2062,28
p21,2063,28
p21,2064,18
p21,2065,32
p21,2066,24
p21,2067,17
p21,2068,58
p21,2069,33
p21,2070,30
p21,2071,31
p21,2072,25
p21,2073,7
p21,2074,53
p21,2075,42
p21,2076,48
p21,2077,27
p21,2078,46
p21,2079,34
p21,2080,46
p21,2081,58
p21,2082,46
p21,2083,57
p21,2084,21
p21,2085,36
p21,2086,47
p21,2087,61
p21,2088,41
p21,2089,27
p21,2090,33
p21,2091,29
p21,2092,47
p21,2093,47
p21,2094,16
p21,2095,25
p21,2096,37
p21,2097,35
p21,2098,32
p21,2099,29
p131,2020,22
p131,2021,9
p131,2022,3
p131,2023,26
p131,2024,11
p131,2025,5
p131,2026,1
p131,2027,10
p131,2028,30
p131,2029,9
p131,2030,12
p131,2031,18
p131,2032,3
p131,2033,15
p131,2034,12
p131,2035,15
p131,2036,1
p131,2037,16
p131,2038,6
p131,2039,21
p131,2040,3
p131,2041,11
p131,2042,22
p131,2043,7
p131,2044,4
p131,2045,17
p131,2046,10
p131,2047,9
p131,2048,7
p131,2049,6
p131,2050,19
p131,2051,13
p131,2052,17
p131,2053,17
p131,2054,7
p131,2055,12
p131,2056,15
p131,2057,9
p131,2058,17
p131,2059,10
p131,2060,44
p131,2061,27
p131,2062,14
p131,2063,45
p131,2064,22
p131,2065,16
p131,2066,14
p131,2067,27
p131,2068,41
p131,2069,19
p131,2070,23
p131,2071,40
p131,2072,12
p131,2073,36
p131,2074,29
p131,2075,31
p131,2076,18
p131,2077,27
p131,2078,21
p131,2079,45
p131,2080,13
p131,2081,33
p131,2082,36
p131,2083,17
p131,2084,13
p131,2085,32
p131,2086,16
p131,2087,26
p131,2088,19
p131,2089,16
p131,2090,35
p131,2091,28
p131,2092,30
p131,2093,22
p131,2094,15
p131,2095,25
p131,2096,25
p131,2097,17
p131,2098,31
p131,2099,21
p53,2020,17
p53,2023,2
p53,2024,4
p53,2025,2
p53,2026,4
p53,2027,3
p53,2028,6
p53,2029,1
p53,2030,6
p53,2031,4
p53,2034,2
p53,2036,2
p53,2037,1
p53,2038,6
p53,2039,3
p53,2040,21
p53,2041,6
p53,2042,5
p53,2043,12
p53,2045,8
p53,2046,16
p53,2048,4
p53,2049,2
p53,2050,7
p53,2051,30
p53,2052,26
p53,2053,1
p53,2054,3
p53,2057,1
p53,2058,5
p53,2060,40
p53,2061,2
p53,2062,1
p53,2063,13
p53,2064,8
p53,2065,7
p53,2066,8
p53,2067,11
p53,2068,17
p53,2069,6
p53,2070,16
p53,2071,16
p53,2073,5
p53,2074,16
p53,2075,2
p53,2076,17
p53,2077,12
p53,2078,24
p53,2079,18
p53,2080,42
p53,2081,21
p53,2082,21
p53,2083,26
p53,2084,8
p53,2085,17
p53,2086,26
p53,2087,7
p53,2088,8
p53,2089,10
p53,2090,11
p53,2091,45
p53,2092,35
p53,2093,7
p53,2094,11
p53,2096,5
p53,2097,2
p53,2098,12
p53,2099,3
p83,2020,10
p83,2022,1
p83,2023,10
p83,2024,4
p83,2025,1
p83,2027,6
p83,2028,33
p83,2030,3
p83,2031,7
p83,2033,1
p83,2037,5
p83,2038,4
p83,2039,6
p83,2040,11
p83,2041,5
p83,2042,2
p83,2043,7
p83,2044,1
p83,2045,12
p83,2046,4
p83,2047,8
p83,2048,2
p83,2050,6
p83,2051,11
p83,2052,35
p83,2053,6
p83,2054,5
p83,2057,2
p83,2058,1
p83,2060,47
p83,2061,2
p83,2062,7
p83,2063,29
p83,2064,11
p83,2065,5
p83,2066,10
p83,2067,41
p83,2068,52
p83,2069,11
p83,2070,12
p83,2071,24
p83,2072,7
p83,2073,10
p83,2074,14
p83,2075,18
p83,2076,12
p83,2077,13
p83,2078,30
p83,2079,21
p83,2080,31
p83,2081,39
p83,2082,19
p83,2083,22
p83,2084,3
p83,2085,25
p83,2086,21
p83,2087,21
p83,2088,8
p83,2089,3
p83,2090,20
p83,2091,25
p83,2092,37
p83,2093,11
p83,2094,8
p83,2096,1
p83,2097,11
p83,2098,8
p83,2099,1
p112,2020,4
p112,2021,1
p112,2023,14
p112,2024,2
p112,2025,2
p112,2026,1
p112,2027,8
p112,2028,35
p112,2029,2
p112,2030,2
p112,2031,15
p112,2032,1
p112,2033,11
p112,2034,2
p112,2035,11
p112,2037,2
p112,2038,9
p112,2039,21
p112,2041,11
p112,2042,17
p112,2043,1
p112,2045,14
p112,2046,8
p112,2047,14
p112,2049,1
p112,2050,19
p112,2051,16
p112,2052,35
p112,2053,3
p112,2054,1
p112,2055,1
p112,2056,4
p112,2057,6
p112,2058,7
p112,2059,5
p112,2060,39
p112,2061,9
p112,2062,22
p112,2063,51
p112,2064,17
p112,2065,10
p112,2066,23
p112,2067,42
p112,2068,57
p112,2069,13
p112,2070,14
p112,2071,50
p112,2072,10
p112,2073,33
p112,2074,14
p112,2075,28
p112,2076,13
p112,2077,12
p112,2078,29
p112,2079,52
p112,2080,21
p112,2081,38
p112,2082,41
p112,2083,8
p112,2084,5
p112,2085,38
p112,2086,25
p112,2087,34
p112,2088,9
p112,2089,5
p112,2090,45
p112,2091,33
p112,2092,50
p112,2093,11
p112,2094,7
p112,2095,11
p112,2096,20
p112,2097,17
p112,2098,21
p112,2099,11
p109,2020,14
p109,2023,8
p109,2026,7
p109,2027,13
p109,2028,31
p109,2030,6
p109,2031,5
p109,2033,13
p109,2035,3
p109,2037,1
p109,2038,5
p109,2039,13
p109,2040,8
p109,2041,9
p109,2042,14
p109,2045,7
p109,2046,14
p109,2047,25
p109,2048,5
p109,2050,25
p109,2051,17
p109,2052,22
p109,2054,1
p109,2056,4
p109,2057,2
p109,2058,2
p109,2059,4
p109,2060,56
p109,2061,9
p109,2062,21
p109,2063,33
p109,2064,11
p109,2065,11
p109,2066,45
p109,2067,38
p109,2068,49
p109,2069,7
p109,2070,31
p109,2071,24
p109,2072,4
p109,2073,42
p109,2074,2
p109,2075,29
p109,2076,11
p109,2077,4
p109,2078,31
p109,2079,45
p109,2080,45
p109,2081,43
p109,2082,39
p109,2083,6
p109,2084,4
p109,2085,33
p109,2086,36
p109,2087,50
p109,2088,20
p109,2089,1
p109,2090,63
p109,2091,33
p109,2092,37
p109,2093,4
p109,2094,12
p109,2095,7
p109,2096,10
p109,2097,7
p109,2098,20
p109,2099,15
p19,2020,4
p19,2021,2
p19,2022,1
p19,2023,14
p19,2024,9
p19,2025,5
p19,2026,1
p19,2027,1
p19,2028,29
p19,2029,9
p19,2030,7
p19,2031,3
p19,2032,1
p19,2034,1
p19,2035,4
p19,2036,7
p19,2038,8
p19,2039,6
p19,2040,12
p19,2041,8
p19,2042,6
p19,2043,15
p19,2044,1
p19,2045,6
p19,2046,1
p19,2047,11
p19,2048,3
p19,2049,1
p19,2050,1
p19,2051,2
p19,2052,7
p19,2055,2
p19,2057,5
p19,2058,7
p19,2060,10
p19,2061,20
p19,2062,12
p19,2063,27
p19,2064,27
p19,2065,18
p19,2066,3
p19,2067,12
p19,2068,47
p19,2069,23
p19,2070,19
p19,2071,20
p19,2072,5
p19,2073,1
p19,2074,11
p19,2075,14
p19,2076,20
p19,2077,15
p19,2078,28
p19,2079,18
p19,2080,25
p19,2081,18
p19,2082,13
p19,2083,32
p19,2084,3
p19,2085,19
p19,2086,15
p19,2087,20
p19,2088,9
p19,2089,1
p19,2090,4
p19,2091,5
p19,2092,29
p19,2093,6
p19,2094,3
p19,2095,7
p19,2096,5
p19,2097,23
p19,2098,15
p19,2099,4
p67,2020,10
p67,2024,2
p67,2025,6
p67,2026,10
p67,2028,5
p67,2030,7
p67,2031,4
p67,2032,1
p67,2033,2
p67,2034,2
p67,2035,11
p67,2036,2
p67,2037,5
p67,2038,24
p67,2039,12
p67,2040,16
p67,2041,3
p67,2043,5
p67,2044,2
p67,2045,10
p67,2046,4
p67,2047,4
p67,2048,1
p67,2049,12
p67,2050,15
p67,2051,21
p67,2052,12
p67,2053,9
p67,2054,1
p67,2055,5
p67,2056,5
p67,2057,1
p67,2058,8
p67,2059,5
p67,2060,32
p67,2061,4
p67,2062,26
p67,2063,8
p67,2064,15
p67,2065,22
p67,2066,22
p67,2067,17
p67,2068,21
p67,2069,6
p67,2070,30
p67,2071,19
p67,2072,19
p67,2073,22
p67,2074,13
p67,2075,32
p67,2076,27
p67,2077,26
p67,2078,58
p67,2079,33
p67,2080,45
p67,2081,16
p67,2082,6
p67,2083,16
p67,2084,4
p67,2085,39
p67,2086,14
p67,2087,5
p67,2088,19
p67,2089,37
p67,2090,36
p67,2091,50
p67,2092,25
p67,2093,25
p67,2094,5
p67,2095,12
p67,2096,19
p67,2097,8
p67,2098,22
p67,2099,22
p36,2020,7
p36,2021,6
p36,2022,3
p36,2023,17
p36,2024,5
p36,2025,2
p36,2026,2
p36,2027,1
p36,2028,40
p36,2029,13
p36,2030,7
p36,2031,10
p36,2032,1
p36,2034,1
p36,2035,5
p36,2036,8
p36,2037,1
p36,2038,4
p36,2039,5
p36,2040,7
p36,2041,6
p36,2042,13
p36,2043,17
p36,2044,2
p36,2045,13
p36,2046,12
p36,2047,9
p36,2048,2
p36,2050,2
p36,2052,11
p36,2053,2
p36,2055,3
p36,2056,4
p36,2057,3
p36,2058,7
p36,2060,21
p36,2061,22
p36,2062,20
p36,2063,37
p36,2064,17
p36,2065,9
p36,2066,8
p36,2067,16
p36,2068,50
p36,2069,37
p36,2070,34
p36,2071,23
p36,2072,2
p36,2073,1
p36,2074,14
p36,2075,17
p36,2076,27
p36,2077,19
p36,2078,29
p36,2079,15
p36,2080,29
p36,2081,23
p36,2082,31
p36,2083,30
p36,2084,5
p36,2085,24
p36,2086,28
p36,2087,21
p36,2088,7
p36,2089,1
p36,2090,10
p36,2091,5
p36,2092,24
p36,2093,10
p36,2094,1
p36,2095,11
p36,2096,15
p36,2097,18
p36,2098,16
Maryland,2020,8
Maryland,2021,2
Maryland,2023,8
Maryland,2025,6
Maryland,2026,6
Maryland,2027,10
Maryland,2028,17
Maryland,2029,1
Maryland,2030,2
Maryland,2031,17
Maryland,2032,1
Maryland,2033,13
Maryland,2035,12
Maryland,2037,5
Maryland,2038,5
Maryland,2039,17
Maryland,2041,3
Maryland,2042,22
Maryland,2045,4
Maryland,2046,5
Maryland,2047,7
Maryland,2048,2
Maryland,2050,16
Maryland,2051,6
Maryland,2052,13
Maryland,2053,2
Maryland,2055,1
Maryland,2056,2
Maryland,2057,2
Maryland,2059,9
Maryland,2060,36
Maryland,2061,14
Maryland,2062,2
Maryland,2063,21
Maryland,2064,6
Maryland,2065,13
Maryland,2066,18
Maryland,2067,28
Maryland,2068,36
Maryland,2069,4
Maryland,2070,10
Maryland,2071,32
Maryland,2072,7
Maryland,2073,30
Maryland,2074,8
Maryland,2075,33
Maryland,2076,2
Maryland,2077,11
Maryland,2078,17
Maryland,2079,36
Maryland,2080,3
Maryland,2081,8
Maryland,2082,35
Maryland,2083,2
Maryland,2084,1
Maryland,2085,12
Maryland,2086,10
Maryland,2087,25
Maryland,2088,9
Maryland,2089,1
Maryland,2090,30
Maryland,2091,20
Maryland,2092,21
Maryland,2093,7
Maryland,2094,5
Maryland,2095,5
Maryland,2096,12
Maryland,2097,5
Maryland,2098,10
Maryland,2099,23
Arkansas,2020,3
Arkansas,2024,1
Arkansas,2025,3
Arkansas,2026,5
Arkansas,2027,2
Arkansas,2028,2
Arkansas,2030,5
Arkansas,2033,3
Arkansas,2035,5
Arkansas,2036,4
Arkansas,2038,10
Arkansas,2039,2
Arkansas,2040,22
Arkansas,2041,3
Arkansas,2043,3
Arkansas,2045,7
Arkansas,2046,18
Arkansas,2047,7
Arkansas,2048,7
Arkansas,2050,15
Arkansas,2051,26
Arkansas,2052,20
Arkansas,2053,1
Arkansas,2058,2
Arkansas,2060,34
Arkansas,2061,3
Arkansas,2062,11
Arkansas,2063,8
Arkansas,2064,9
Arkansas,2065,15
Arkansas,2066,16
Arkansas,2067,24
Arkansas,2068,24
Arkansas,2070,22
Arkansas,2073,30
Arkansas,2074,2
Arkansas,2075,23
Arkansas,2076,18
Arkansas,2077,5
Arkansas,2078,46
Arkansas,2079,22
Arkansas,2080,47
Arkansas,2081,20
Arkansas,2082,5
Arkansas,2083,14
Arkansas,2084,3
Arkansas,2085,20
Arkansas,2086,36
Arkansas,2087,14
Arkansas,2088,15
Arkansas,2089,2
Arkansas,2090,23
Arkansas,2091,43
Arkansas,2092,35
Arkansas,2093,4
Arkansas,2094,2
Arkansas,2095,2
Arkansas,2097,4
Arkansas,2098,5
p48,2020,11
p48,2021,8
p48,2023,2
p48,2027,1
p48,2029,2
p48,2030,7
p48,2032,1
p48,2034,14
p48,2035,7
p48,2036,10
p48,2037,1
p48,2038,14
p48,2039,1
p48,2040,8
p48,2041,3
p48,2042,1
p48,2043,11
p48,2045,1
p48,2046,5
p48,2048,3
p48,2049,8
p48,2050,2
p48,2051,37
p48,2052,12
p48,2053,5
p48,2054,2
p48,2055,1
p48,2056,9
p48,2057,5
p48,2058,12
p48,2059,5
p48,2060,31
p48,2061,11
p48,2062,6
p48,2063,6
p48,2064,1
p48,2065,5
p48,2066,9
p48,2067,6
p48,2068,1
p48,2069,8
p48,2070,16
p48,2072,7
p48,2073,8
p48,2074,32
p48,2075,18
p48,2076,30
p48,2077,12
p48,2078,35
p48,2079,14
p48,2080,32
p48,2081,12
p48,2082,10
p48,2083,28
p48,2084,7
p48,2085,3
p48,2086,18
p48,2087,4
p48,2088,12
p48,2089,25
p48,2090,9
p48,2091,61
p48,2092,22
p48,2093,12
p48,2094,8
p48,2095,3
p48,2096,13
p48,2097,7
p48,2098,23
p48,2099,17
p126,2020,13
p126,2021,3
p126,2023,14
p126,2024,4
p126,2025,3
p126,2026,2
p126,2027,7
p126,2028,19
p126,2029,1
p126,2031,14
p126,2032,2
p126,2033,17
p126,2034,2
p126,2035,6
p126,2037,6
p126,2038,3
p126,2039,17
p126,2041,5
p126,2042,20
p126,2045,10
p126,2046,6
p126,2047,5
p126,2048,5
p126,2049,1
p126,2050,13
p126,2051,7
p126,2052,9
p126,2053,5
p126,2054,2
p126,2056,9
p126,2057,3
p126,2058,5
p126,2059,4
p126,2060,31
p126,2061,16
p126,2062,5
p126,2063,29
p126,2064,11
p126,2065,12
p126,2066,9
p126,2067,23
p126,2068,38
p126,2069,12
p126,2070,7
p126,2071,36
p126,2072,5
p126,2073,29
p126,2074,12
p126,2075,30
p126,2076,3
p126,2077,19
p126,2078,13
p126,2079,29
p126,2080,6
p126,2081,12
p126,2082,34
p126,2083,8
p126,2084,3
p126,2085,20
p126,2086,10
p126,2087,16
p126,2088,7
p126,2089,6
p126,2090,22
p126,2091,17
p126,2092,22
p126,2093,10
p126,2094,7
p126,2095,7
p126,2096,16
p126,2097,8
p126,2098,12
p126,2099,14
p98,2020,5
p98,2021,9
p98,2023,9
p98,2026,10
p98,2027,3
p98,2028,8
p98,2029,1
p98,2030,2
p98,2032,5
p98,2033,7
p98,2035,2
p98,2036,1
p98,2037,1
p98,2038,2
p98,2039,7
p98,2042,3
p98,2045,1
p98,2047,6
p98,2048,7
p98,2050,10
p98,2051,15
p98,2052,10
p98,2055,1
p98,2056,3
p98,2058,1
p98,2060,31
p98,2061,27
p98,2062,1
p98,2063,24
p98,2064,6
p98,2065,5
p98,2066,28
p98,2067,18
p98,2068,23
p98,2069,7
p98,2070,15
p98,2071,8
p98,2072,6
p98,2073,41
p98,2074,3
p98,2075,10
p98,2076,8
p98,2077,4
p98,2078,9
p98,2079,21
p98,2080,8
p98,2081,4
p98,2082,24
p98,2084,3
p98,2085,8
p98,2086,5
p98,2087,21
p98,2088,19
p98,2089,4
p98,2090,32
p98,2091,36
p98,2092,12
p98,2094,2
p98,2095,12
p98,2096,26
p98,2097,3
p98,2098,1
p98,2099,10
p44,2020,22
p44,2021,19
p44,2022,2
p44,2023,20
p44,2024,5
p44,2025,3
p44,2026,1
p44,2027,25
p44,2028,41
p44,2029,20
p44,2030,14
p44,2031,12
p44,2034,8
p44,2035,7
p44,2036,10
p44,2037,6
p44,2038,10
p44,2039,11
p44,2040,30
p44,2041,23
p44,2042,24
p44,2043,22
p44,2044,9
p44,2045,26
p44,2046,15
p44,2047,8
p44,2048,3
p44,2051,9
p44,2052,44
p44,2053,17
p44,2055,2
p44,2056,3
p44,2057,2
p44,2058,1
p44,2060,44
p44,2061,38
p44,2062,11
p44,2063,44
p44,2064,12
p44,2065,15
p44,2066,10
p44,2067,51
p44,2068,62
p44,2069,46
p44,2070,33
p44,2071,29
p44,2072,3
p44,2073,3
p44,2074,29
p44,2075,21
p44,2076,36
p44,2077,30
p44,2078,29
p44,2079,26
p44,2080,56
p44,2081,44
p44,2082,55
p44,2083,43
p44,2084,28
p44,2085,43
p44,2086,34
p44,2087,34
p44,2088,15
p44,2089,6
p44,2090,17
p44,2091,24
p44,2092,53
p44,2093,24
p44,2094,10
p44,2095,17
p44,2096,17
p44,2097,12
p44,2098,5
p44,2099,1
p1,2021,8
p1,2022,9
p1,2023,3
p1,2025,6
p1,2026,4
p1,2027,7
p1,2028,10
p1,2030,10
p1,2031,2
p1,2032,12
p1,2033,3
p1,2034,4
p1,2035,4
p1,2036,7
p1,2038,5
p1,2041,1
p1,2042,4
p1,2043,6
p1,2044,6
p1,2046,5
p1,2047,3
p1,2048,4
p1,2049,9
p1,2050,3
p1,2051,1
p1,2052,3
p1,2053,2
p1,2054,2
p1,2055,9
p1,2056,3
p1,2057,15
p1,2058,7
p1,2060,4
p1,2061,16
p1,2062,15
p1,2063,6
p1,2064,5
p1,2065,15
p1,2066,11
p1,2067,10
p1,2068,17
p1,2069,1
p1,2070,15
p1,2071,7
p1,2072,20
p1,2073,4
p1,2074,5
p1,2075,8
p1,2076,21
p1,2077,5
p1,2078,14
p1,2080,1
p1,2081,5
p1,2082,11
p1,2083,11
p1,2084,12
p1,2085,3
p1,2086,8
p1,2087,8
p1,2088,10
p1,2089,13
p1,2090,6
p1,2091,4
p1,2092,6
p1,2093,6
p1,2094,9
p1,2095,21
p1,2096,8
p1,2097,18
p1,2098,15
p1,2099,5
p94,2020,9
p94,2021,5
p94,2023,2
p94,2025,2
p94,2026,6
p94,2027,1
p94,2028,5
p94,2030,7
p94,2033,7
p94,2035,1
p94,2038,8
p94,2039,7
p94,2040,9
p94,2042,5
p94,2046,6
p94,2047,12
p94,2048,4
p94,2050,17
p94,2051,20
p94,2052,5
p94,2059,1
p94,2060,52
p94,2061,35
p94,2062,2
p94,2063,23
p94,2064,5
p94,2065,10
p94,2066,36
p94,2067,11
p94,2068,30
p94,2069,1
p94,2070,32
p94,2072,2
p94,2073,49
p94,2075,17
p94,2076,10
p94,2077,2
p94,2078,45
p94,2079,42
p94,2080,36
p94,2081,6
p94,2082,30
p94,2084,3
p94,2086,44
p94,2087,28
p94,2088,23
p94,2089,12
p94,2090,55
p94,2091,67
p94,2092,15
p94,2094,2
p94,2095,30
p94,2096,34
p94,2097,3
p94,2099,14
p105,2020,7
p105,2022,1
p105,2023,17
p105,2024,3
p105,2025,3
p105,2026,1
p105,2027,8
p105,2028,34
p105,2029,2
p105,2030,4
p105,2031,11
p105,2033,4
p105,2034,3
p105,2035,7
p105,2036,2
p105,2037,4
p105,2038,4
p105,2039,7
p105,2040,6
p105,2041,7
p105,2042,6
p105,2043,4
p105,2044,1
p105,2045,14
p105,2046,3
p105,2047,2
p105,2048,1
p105,2050,9
p105,2051,9
p105,2052,30
p105,2053,5
p105,2054,3
p105,2055,1
p105,2056,1
p105,2057,3
p105,2060,39
p105,2061,6
p105,2062,18
p105,2063,40
p105,2064,14
p105,2065,16
p105,2066,17
